Green Dragon
=============
crazycolton55,https://www.leafly.com/indica/green-dragon/reviews/1366211,"“This weed has a interesting sweet candy mint pine thing going on that i really dig, but tolerance builds up quick.”"
deathcaps,https://www.leafly.com/indica/green-dragon/reviews/1396354,"“This heady buzz is light and playful on the back of the eyes. I tried an extract in a g-pen and the flavor was as stated, smokey, piney, and woody. Burnt Cedar almost. No paranoia, but rather feelings of safety and comfort. Happy and euphoric. Laughing tremendously and creative enough to leave my 1st comment on leafy.”"
CatsAndCrows,https://www.leafly.com/indica/green-dragon/reviews/1417130,"“I really like Green Dragon for the stress relief (as well as calming my anxiety). It doesn't offer as much in the way of sleepiness (which is one aspect I look for in Indicas), but it is so effective in calming my nerves that I am able to relax. It is harder for me to use this strain during the day, however, because it does tend to zone me out, which is a welcome feeling before bed, but not so much during the day. Th...”"
georgiae,https://www.leafly.com/indica/green-dragon/reviews/1372518,"“Green Dragon is the best strain I have ever tried and as a Medical Marijuana patient I have tried many! This doesn't feel like an indica at all. It is uplifting and gives you so much energy. I have had so many fun times with this strain. It's great for exploring new cities and spending time with friends. I also like it because I can still think clearly when I smoke it! Totally recommend!”"
californiakingkush,https://www.leafly.com/indica/green-dragon/reviews/1222800,"“No burn out after and the high made me want to do things.”"
AlmightyDoug,https://www.leafly.com/indica/green-dragon/reviews/1331415,"“Very powerful, Biggest negative is dry mouth and also dizziness overall this strain is every good”"
chikushoten,https://www.leafly.com/indica/green-dragon/reviews/1271181,"“body and head high, a little sensory distortion. i felt super cuddly and smiley. very happy high. :)”"
Justyourstoner,https://www.leafly.com/indica/green-dragon/reviews/1254635,"“This is by far one of the best strains i've ever had. For me, this was right up there with Fire OG. I got 4g of this stuff for spring break, and pretty much smoked at least a bowl every day of it. The high is excellent, however the cotton mouth is killer at first. Also, be expecting red eyes like crazy.”"
detox420,https://www.leafly.com/indica/green-dragon/reviews/1391887,"“great taste great pain relief.”"
trustthetrey,https://www.leafly.com/indica/green-dragon/reviews/1267186,"“honestly I was super hesitant to buy this strain for myself because I hadn't heard much about it and the reviews were iffy so I just picked up a gram and I am definitely going to get more. I just smoked a tiny bit last night and it was a great high. I knew I was high (the onset was quick) but I knew I was in control. I felt super relaxed and no worries so it helped with depression and anxiety a lot. it wasn't super e...”"
Illinismoke,https://www.leafly.com/indica/green-dragon/reviews/1279351,"“Creeper high, good bud to smoke when you wanna laugh at a movie before you wake up on the couch at 3am..”"
cretin71,https://www.leafly.com/indica/green-dragon/reviews/1372278,"“I bought a gram and a half of this from Beaver Bowls, and rolled up 3 half gram joints. Now that I've smoked all three (not in one sitting -- three seshes over a couple of weeks) -- I can say that I have never smoked anything quite like green dragon. 

This weed smells very strongly. Simply opening up a doob tube with a joint in it made my whole room smell like weed. It's a nice  smell, though. Sweet, hashy and spicy...”"
Enchi,https://www.leafly.com/indica/green-dragon/reviews/1369393,"“This strain personally doesn't fit me well, but I figured I would let others know in case the same happens to them.  What Small bowl I packed was super strong but honestly mentally fucked me up pretty badly and I literally forgot what existence was. It brought my depression out more. I had a huge panic attack and couldn't sleep from this weed and also couldn't remember anything a moment after things happened. Persona...”"
