Presidential OG
=============
mtsmylie,https://www.leafly.com/indica/presidential-og/reviews/1413941,"“Only 2-3 vapes at bedtime, and my insomnia, restless leg syndrome, and tinnitus all goes away. Sleeping better than I have in years now.”"
anonymous1754,https://www.leafly.com/indica/presidential-og/reviews/1410164,"“Had surgery recently, and was getting sick of all the side effects from the pain killers. Started smoking this strain - and WOW! No pain, feeling detached from the discomfort of it all. Can't say enough about this strain - has been amazing!!!”"
KeithVonFraichen,https://www.leafly.com/indica/presidential-og/reviews/1415474,"“Location: L'Eagle 
THC: 20.45%

Additional Notes: Never have had this strain before and I was pumped to try it. 

Appearance Rating: 4.00
Appearance Description: The buds are very dense and are covered in trichromes. They have orange, light brownish hairs and are a lime green color. Manicure was on point as expected. These look very nice, but there was just something about them that didn't get me excited. 

Taste Rat...”"
Anonymous,https://www.leafly.com/indica/presidential-og/reviews/1410165,"“A must have for anyone suffering from migraine headache.  This will ease the pain and help you get the sleep you need to escape to because of the pain. I always keep Presidential OG on hand for my head pain, you should to.”"
Bonerweed69,https://www.leafly.com/indica/presidential-og/reviews/1412754,"“Started watching lord of the rings.But realized half way through I was watching my best friends wedding. Common  with this strain.”"
theresalways2,https://www.leafly.com/indica/presidential-og/reviews/1390418,"“Looks amazing. Bud structure is near perfect. Lime green nugs with plenty of frost.”"
UnderStoned,https://www.leafly.com/indica/presidential-og/reviews/1375889,"“Body buzz and heightened mood instantly.”"
chefx,https://www.leafly.com/indica/presidential-og/reviews/1384081,"“Get ready for bed and blast .25g and go right to bed. Sleeeeeeep  ~**~  :)”"
NoahTheStoner,https://www.leafly.com/indica/presidential-og/reviews/1527016,"“Never tried this strain before and I'm smoking it right now. first off this is some of the loudest weed I've ever smelled, dealer came thru and I instantly smelled the weed on him from 5 feet away. it gives off a earthy, sweet, and spicy smell, the bud is very dense with alot of crystals and vibrant colour. 
and second this makes you feel relaxed af with a little couchlock too but not enough to where you couldn't  ge...”"
misssmokealot420,https://www.leafly.com/indica/presidential-og/reviews/1384082,"“that off your ass high”"
Geezer56,https://www.leafly.com/indica/presidential-og/reviews/1391972,"“This is hands-down the best strain I've encountered for my insomnia. It disorders my thoughts in such a pleasant, floaty way that I can tell my mind to shut the heck up, take its hands off the wheel, and go with the flow. It also relaxes my body very nicely and relieves aches and pains. With other strains I've occasionally been pestered by anxious thoughts, but Presidential OG consistently makes me feel like a warm, ...”"
johnnyclem,https://www.leafly.com/indica/presidential-og/reviews/1390403,"“Excellent choice for ADHD management. Higher THC levels than the average bud (21.6%), so you don't need much. This one does a great job of clearing a foggy head, zapping anxiety, and allowing you to be as mindful and present as you want to be. Also, I have poor circulation, and one hit of this strain every few hours keeps my fingers and toes toasty warm”"
Chillstep,https://www.leafly.com/indica/presidential-og/reviews/1410166,"“Leafly is very accurate when it comes to what Presidential OG is good for. It's a heavy indica that instantly hits your lower body, as well as your head. I wouldn't call it pressure, but you do feel a slight heaviness on your face.

Smoking this strain at night will put you in a relaxed and calm state that would be perfect right before sleep. It is simply one of the very few best strains for insomnia.

Smoking during...”"
trexplatinumdubs,https://www.leafly.com/indica/presidential-og/reviews/1393359,"“jackpot seaweed make a cartridge concentrate. I bought mine at Mari J's in Everett it was like $45 and a Vuber Vaporizer for 2”"
rollingstoner420,https://www.leafly.com/indica/presidential-og/reviews/1369169,"“I loved this. One of my absolute favorites. Beware! I got lost at school. I ddidnt know where to go since its strong but great.Spent 45 minutes walking around. Haha consume with responsibility.”"
LegitLogic,https://www.leafly.com/indica/presidential-og/reviews/1347635,"“Picked up some "oleum extracts" Presidential OG Sugar wax and I have to say this shit is BOMBAY my friends! It literally smells and tastes just like real real dank presidential OG, I've got a sack of the Pres OG and a G of this and this Sugar Wax is just insane. Full body euphoria, anxiety, Spasms, pain just wash away this stuff is a must try. Also, people when you see my ratings at 5 stars it's because I only get th...”"
jjjallen,https://www.leafly.com/indica/presidential-og/reviews/1369173,"“Presidential OG Kush is one of those strains that seems great in some unknown way but in the end it turns out that we like them because they get us super stoned.  Prs is one of those and negates paranoia in style.  Chillaxing describes the main Prs effect. Look'n for action, then don't miss Gth.  ns”"
LegitLogic,https://www.leafly.com/indica/presidential-og/reviews/1347635,"“Picked up some "oleum extracts" Presidential OG Sugar wax and I have to say this shit is BOMBAY my friends! It literally smells and tastes just like real real dank presidential OG, I've got a sack of the Pres OG and a G of this and this Sugar Wax is just insane. Full body euphoria, anxiety, Spasms, pain just wash away this stuff is a must try. Also, people when you see my ratings at 5 stars it's because I only get th...”"
Maudib282,https://www.leafly.com/indica/presidential-og/reviews/1390419,"“Picked this strain up from the Jazz Club in a pre roll and was floored by its beneficial effects. I suffer from fibromyalgia and cervicalgia. It is often a soreness that never leaves me in the form of headaches and body aches. The skin on my body hurts, especially around my face. I was able to light this up and feel relief after only three or four tokes. My face was tingling in a pleasant way, which is my body's way ...”"
GuerrillasInTheWoods,https://www.leafly.com/indica/presidential-og/reviews/1385807,"“Super heavy, heady high. Left me immobilized with flu-like euphoria and tingly toes. Great night-time medication or cinema weed.”"
Wardo35,https://www.leafly.com/indica/presidential-og/reviews/1369170,"“This was one of the 2 strains included in my first purchase of dispensary marijuana, and right of the gate I knew what I had paid for. The high comes on relatively quickly but not with a sudden onset that could ruin your high. Overall, the euphoria was really good, I was really relaxed, and I had a really positive attitude toward pretty much everything (I'm  usually somewhat of a cynic). Haven't had dry mouth at all,...”"
SteveBruleMD,https://www.leafly.com/indica/presidential-og/reviews/1369174,"“This stuff is great for migraines.”"
MangoRosa,https://www.leafly.com/indica/presidential-og/reviews/1387289,"“Now this is a relaxing mutherf*cker”"
ZOMB1E253,https://www.leafly.com/indica/presidential-og/reviews/1363623,"“one of my favorites! I have a really high tolerance and 2 bowls of this and I'm great!”"
