Blue Rhino
=============
justcarrie3,https://www.leafly.com/hybrid/blue-rhino/reviews/1413270,"“I rate this strain so high because it does what I need it to do medically. Yes, the buzz is nice (often essential), but that's not why I take this strain. If I want to get baked I choose something specifically for that (ah, the variety of growing your own in addition to sampling what the collectives have...what a life!). BR allows me to be completely focused, lightly buzzed, incredibly creative and energetic. I usual...”"
weedberollin,https://www.leafly.com/hybrid/blue-rhino/reviews/1360209,"“This strain is like no
other, this strain is my personal favorite for a good night sleep with hella munchies. Definitely worth my money.”"
tuckbud,https://www.leafly.com/hybrid/blue-rhino/reviews/1360001,"“A lovely Blueberry + White Rhino Cross, Beautiful light green, crystal covered buds with spots of purple. It has an amazing sweet skunk scent, with a definite blueberry aroma. The buds drop plenty of kief!”"
33443GREEN,https://www.leafly.com/hybrid/blue-rhino/reviews/1373457,"“It is a very strong, focused, cerebral high. The smell alone is enough to be intrigued by this fruity flower. With a "Haze" hangover, I find that this bud is best for early evening use. I would highly recommend this flower. Hope this helps fellow leafers.”"
theopaquefox,https://www.leafly.com/hybrid/blue-rhino/reviews/1349719,"“Five years from now, we'll have a Jeffrey with Jeffrey and listen to lcd Soundsystem”"
ZombieQueen,https://www.leafly.com/hybrid/blue-rhino/reviews/1373459,"“I've only smoked recreationally but I've had excruciating pain in my knees the last 3 weeks to the point I had to take a sabbatical from my job. Insurance hasn't kicked in yet so I'm having to wait to go to the doctors and someone had told me to try smoking some weed medicinally to help with the pain. I haven't smoked in months (recently moved and have been looking for a weed guy) and it never occurred to me that cou...”"
greencrush22,https://www.leafly.com/hybrid/blue-rhino/reviews/1360850,"“Very great strain, not as strong...really great dro.”"
Kedehn,https://www.leafly.com/hybrid/blue-rhino/reviews/1196253,"“I use this strain as my "gold standard" by which to rate all other strains. All around good high. You can get quiet and spacey, but the good far outweighs the bad. It's a classic. A "must buy" whenever I see it at my dispensary. 

A very uplifting, chatty, creative, long lasting high. Also good if you want to get stuff done around that house, though it's too potent for me to drive or do anything in public on. 

I'd g...”"
Heliosphan,https://www.leafly.com/hybrid/blue-rhino/reviews/1360210,"“I enjoy this strain. The high is the best of both worlds. You feel focused enough for tasks that require cognitive resources, yet you feel uplifted. I was smoking other strains the night I tried this, but felt instantly higher when I added Blue Rhino to the equation.”"
pterosaur_24,https://www.leafly.com/hybrid/blue-rhino/reviews/1349023,"“Just tried this strain today, was very surprised with how potent yet gentle it is. It's like taking a warm shower for your brain, very pleasant. Makes me feel dreamy but not couch locked. I really liked it. Big buds and flowers, too.”"
