Deep Purple
=============
hazey89,https://www.leafly.com/indica/deep-purple/reviews/1334413,"“Deep Purple is Purple Urkel x Querkel. Mostly indica-dominant. Buds were very purple and when squeezed smelled like grapes and lavender. The taste is very purply. If you've smoked other purple strains such as Purple Kush or The Purps you will recognize the creamy, purple taste immediately. The high was lethargic and lasted a few hours. Great night-time smoke or daytime smoke when you've got nothing to do.”"
pottypotterson,https://www.leafly.com/indica/deep-purple/reviews/1346482,"“deep purple is a beautiful looking weed.  with a thc of .32 and thca of 16 mixed with a .29 cbd, an excellent indica for people with sleep disorders or muscle spasms.”"
ninetal3s,https://www.leafly.com/indica/deep-purple/reviews/1397706,"“This was my first time trying Deep Purple and it was absolutely amazing. It started off with a good head high that turned into a body high and I was relaxed for quite a bit. Not to mention the bud is beautiful. Love this strain.”"
xenograft_,https://www.leafly.com/indica/deep-purple/reviews/1415475,"“This is a simple indica with a wonderful aroma. The flower I had was grown by Vita Organics, and was surprisingly green. Light orange hairs spiraled up towards the heads of the amorphous nugs. Its smell was sweet and fruity, but I'm not necessarily sure about grapes - it might smell a bit like wine. The high is heavy; light and warm euphoria, sedation, thought delineation, giggles. It's pretty classic, probably excel...”"
Mnyrlindsey,https://www.leafly.com/indica/deep-purple/reviews/1345231,"“Tastes very sweet! 🍇🍇 Grape on the tongue. Definitely makes me feel relaxed , time feels like time is going by very slow like no audio is catching up to the visual images. Overall the high is sincere and makes me feel more intellectual.”"
ajuk2k,https://www.leafly.com/indica/deep-purple/reviews/1415485,"“A true indica! This strain tastes amazing but definitely for just relaxation high. You start off on a good head high then this strain will knock you out if you're even remotely tired. But the taste alone makes for excellent boat times !”"
dakotakush,https://www.leafly.com/indica/deep-purple/reviews/1337938,"“beautiful pleasant grape smell. and a musky grape taste.  my buds had no purple like i desired, but color doesn't produce a better high. this one produces a pretty strong body high. very noticably felt. if you try to get up, your body is like "do i have to?" .  i ended up being couchlock lazy. didn't want to move for nothing.    fairly good strain in my opinion. good for those looking for a good taste and a different...”"
ThaBlasian206,https://www.leafly.com/indica/deep-purple/reviews/1065966,"“Very relaxing and extremely great taste! Taste like GRAPE!”"
dakotakush,https://www.leafly.com/indica/deep-purple/reviews/1337938,"“beautiful pleasant grape smell. and a musky grape taste.  my buds had no purple like i desired, but color doesn't produce a better high. this one produces a pretty strong body high. very noticably felt. if you try to get up, your body is like "do i have to?" .  i ended up being couchlock lazy. didn't want to move for nothing.    fairly good strain in my opinion. good for those looking for a good taste and a different...”"
Scribzilla,https://www.leafly.com/indica/deep-purple/reviews/1330658,"“3.8? Fuck... you people don't know what's good!”"
Chill_Panda,https://www.leafly.com/indica/deep-purple/reviews/1198357,"“Outstanding! Dark traces of trich's over these small buds. Got a poco from SWOP and I gotta say, dank - very dank. Give em a lil squeeze and super sweet smell of this pops, but the bud hardly moves its a nice little rock! Very hairy and  with tested 18% it's no wonder I wanted to try this strain. I've heard it's a oldie but a goodie! Stress is gone I feel like getting a lot of my un-fished projects done and out of th...”"
