Green Crack
=============
Anonymous,https://www.leafly.com/sativa/green-crack-extreme/reviews/1410268,"“Compared to her sister the original green crack, this batch really kicks your ass. The sweet candy-like aroma with bright green crystal filled leaves, and a bud that is dense as a rock. Best when freshly harvested, got a batch of dry GCX, and it was harsh as hell, but still have the same effects. This bud is great daytime bud, really keeps you focused and energetic with the psychoactive giggly effects making everythi...”"
Medicine Man,https://www.leafly.com/sativa/green-crack-extreme/reviews/1375466,"“strongest sativa i've had so far, a little goes a long way compared to regular green crack, and has a harder, longer lasting buzz. you'll need something to do, otherwise you may just space out and not come back for a bit.”"
shane.drisner,https://www.leafly.com/sativa/green-crack-extreme/reviews/1370845,"“My absolute favorite strain! Uplifting, energetic and focused head high with zero body load. Great for use during the day time when you need to get stuff done.”"
bobobobobo,https://www.leafly.com/sativa/green-crack-extreme/reviews/1362444,"“It's very dank weed, with a very strong quick and strong high. It makes me very talkative but sometimes also paranoid. Good to smoke near nature.”"
Lalo8042,https://www.leafly.com/sativa/green-crack-extreme/reviews/1373520,"“This is the freshest high energy product around. I vapid all day and was still able to feel the effect well into the evening. When I was ready to sleep I could.”"
Anonymous,https://www.leafly.com/sativa/green-crack-extreme/reviews/1362445,"“when i first got this strain it smelled extremelly potent and when i smoked it i was surprised how quick it hit me and taste fruity good head high and low medium low body buzz excellent strain i would recommnd this to anybody who smokes.”"
cwise313,https://www.leafly.com/sativa/green-crack-extreme/reviews/1373521,"“A great strain that has me uplifted and feeling no stress from life at all. Would recommend.”"
Crucian1,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330372,"“Its a step above most sativa strains and probably some of the best Sativas available.”"
Searl731,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330373,"“Very nice calm nothing to strong just help you work threw it. Helped with pain in morning so I could get up and get moving and kept my mood up to keep going.”"
Crucian1,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330372,"“Its a step above most sativa strains and probably some of the best Sativas available.”"
Braxtek,https://www.leafly.com/sativa/green-crack-extreme/reviews/1351610,"“Yeah this one was pretty good. Really spacey in the head. smells good looks good tastes good gets you pretty high pretty fast.”"
dirtydeedz2015,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330374,"“damn! This strain is even better than the original green crack. would recommend for a seasoned smoker the high is very intense at times will button up ur eyes big time one of my new favorites if u have the chance to try some try it u won't be disappointed”"
cariAWAKE,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330375,"“Best strain I've ever smoked.  Does leave certain people paranoid, but it's all good.”"
krissy88,https://www.leafly.com/sativa/green-crack-extreme/reviews/1173960,"“Awesome strain. Best from t. AAA”"
Jalilsanchez,https://www.leafly.com/sativa/green-crack-extreme/reviews/1274280,"“Very nice color Bud with a good fresh fruity aroma that will replenish your energy through the whole day with a nice relaxing mental buzz that makes you focus into any task. GREAT LOVE IT”"
pineappleexpres,https://www.leafly.com/sativa/green-crack-extreme/reviews/1215713,"“best shit ever.”"
DantH,https://www.leafly.com/sativa/green-crack-extreme/reviews/1198837,"“this strain is amazing-  it brings out my creativity,energizes me,it's an all day , keep going until the job is done strain while remaining happy with none of the dry eyes , mouth symptoms. happy, light hearted, with long lasting effect”"
Crucian1,https://www.leafly.com/sativa/green-crack-extreme/reviews/1076753,"“Definitely in my top 5. It is named correctly as it is "extreme"!”"
sandgiron,https://www.leafly.com/sativa/green-crack-extreme/reviews/1229265,"“energetic high, its very smooth to smoke! very good quality.”"
LadyRaven1111,https://www.leafly.com/sativa/green-crack-extreme/reviews/1454516,"“I just had my first experience with the strain Green Crack Extreme. My girlfriend and I just ordered an Indica and Sativa bundle from Pot Cargo. I feel a mellow head high with a huge sense of euphoria. I feel creative and more focused. I feel like I could get up and do something or just relax here and play a video game. I would definitely recommend this strain. Fantastic!”"
420budlover420,https://www.leafly.com/sativa/green-crack-extreme/reviews/1447139,"“Great Sativa! After about 2 bowls of this I was pretty high and after about 5 I was baked. Makes you really energetic and creative, great for parties or daytime highs.”"
Jalilsanchez,https://www.leafly.com/sativa/green-crack-extreme/reviews/1274280,"“Very nice color Bud with a good fresh fruity aroma that will replenish your energy through the whole day with a nice relaxing mental buzz that makes you focus into any task. GREAT LOVE IT”"
krissy88,https://www.leafly.com/sativa/green-crack-extreme/reviews/1173960,"“Awesome strain. Best from t. AAA”"
cariAWAKE,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330375,"“Best strain I've ever smoked.  Does leave certain people paranoid, but it's all good.”"
xchronvict,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330376,"“Amazing head high, it is like a nice cup of coffee in the morning. it gets me going and ready for the day.”"
loganh312,https://www.leafly.com/sativa/green-crack-extreme/reviews/1157935,"“I enjoyed this a lot. I rarely see stuff like this where I'm from. I'm jealous of you all!! It's still illegal here, but wish me luck!”"
GcX,https://www.leafly.com/sativa/green-crack-extreme/reviews/1076751,"“This strain is easly one of the best out there, so stoned, so giggly, so happy”"
Anonymous,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330378,"“dopest dope ulll ever smoke
preferably summer time”"
PhobiaEH,https://www.leafly.com/sativa/green-crack-extreme/reviews/1330377,"“Couch lock strain if your not doing anything like I was, unfortunately. If you have shit to do, like walking though it is amazing and very overpowering.”"
5aul,https://www.leafly.com/sativa/green-crack-extreme/reviews/1276154,"“I only bought a dime at a party with my friends and I have to say this strain really fits the description. My personal favorite as of yet”"
tannerBrazil,https://www.leafly.com/sativa/green-crack-extreme/reviews/1290301,"“Loved this strain. Tasted amazing, smells great, feelings are as described.  10/10 would buy again.”"
mikter98,https://www.leafly.com/sativa/green-crack-extreme/reviews/1253664,"“Sativas have become my over all favorites. They seem to set themselves apart from the hybreds, in”"
leafdot,https://www.leafly.com/sativa/green-crack-extreme/reviews/1268143,"“Upbeat, Blissful, & had me laughing like a maniac! Excellent for me! :)”"
HeidiTilley,https://www.leafly.com/sativa/green-crack-extreme/reviews/1257184,"“Launghed a lot, good taste .. Enjoyed”"
spek,https://www.leafly.com/sativa/green-crack-extreme/reviews/1183737,"“a good strain :)”"
Crucian1,https://www.leafly.com/sativa/green-crack-extreme/reviews/1066636,"“This really is Extreme! This is not for beginners. Thanks Nice Guys”"
