Ace of Spades
=============
peter.russo70,https://www.leafly.com/indica/ace-of-spades/reviews/1416670,"“Ripped two bong hits with a buddy. Got nice. I had a busy, productive day, was planning to go to bed. After those bong rips I finished some work I was putting off until the morning & got some writing done. Relaxed my back while I sat at my desk writing this, writing my book  and doing my work. When I got up after 3 hours with little to no back pain & was ready for bed. Nice sound sleep. Excellent color, aroma,& taste...”"
devildogmafia,https://www.leafly.com/indica/ace-of-spades/reviews/1386950,"“Damn this is really good quality bud. Super creeper and body high is amazing. Feels super spacy also so a good one for those deep conversations about Ufo's, Paranormal and Sasquatch......you know you do......”"
Young2Rice,https://www.leafly.com/indica/ace-of-spades/reviews/1416396,"“Found it by chance last time I went to the Iron street location. Sent my girlfriend back to get more and it was gone! I searched at a bunch of different stores and found it at another one, but it had less THC and was 8 dollars more expensive. But....today I went back to 2020 on Iron, and its back!!! It's purple color is better than ever, so please save me some more ;) 
****This is his girlfriend writing this, as he i...”"
mbressler13,https://www.leafly.com/indica/ace-of-spades/reviews/1416395,"“Such a tasty strain. Got 2 grams from a local shop. Beautiful buds as well with a lot of red and green hairs as well as a hint of purple. Smokes great. Puts body in relax mode.”"
jshx2,https://www.leafly.com/indica/ace-of-spades/reviews/1396939,"“Very strong pungent smell and delicious taste. It makes a very nice hybrid giving a slow coming indica body high but also giving a sense of energy. If you don't take advantage of the energy while its there then couch lock will likely set in. Strong meds and one that I like to use for my back pain.”"
Budsey420,https://www.leafly.com/indica/ace-of-spades/reviews/1416605,"“My loving Mrs. Budsey picked me up a tasty pre roll of Karma Originals Ace of Spades. I really was impressed. 

The smell was great. Very herbal and sweet, almost reminded me of Jager. 

The taste was excellent. Right of the inhale it fills your taste buds with herbal sweetness! The exhale was very Mellow, sweet and smooth. Didn't have a single cough.

Now to the stone. Very behind the eyes and back of the skull feel...”"
darthos3,https://www.leafly.com/indica/ace-of-spades/reviews/1416397,"“Picked up a batch of this favorite that had gone purple. I loved it before, but WOW. It adds an additional layer of muscle relaxation and emotional upliftment. They say the plants were just beneath the air conditioner, and that the purple was an accident as they don't cold shock. However if you want to make an already great strain that little bit better, get Ace of Spades to go purple. Like many Jack the Ripper cross...”"
fleetlebeetle,https://www.leafly.com/indica/ace-of-spades/reviews/1386952,"“For the most part I'm what you'd call a joint guy. Sit back in a chair , looking at the stars, nice 68degrees outside and taking a slow but deep hit , here and there to cut away the stress. Puff puff give? I don't think so. I'm a little self serving when I'm in relax mode. Anyway, ..... I broke out my little hand held pipe filled it with some Ace of Spades that I've had for awhile . I swear flower becomes stronger an...”"
infinidro,https://www.leafly.com/indica/ace-of-spades/reviews/1414071,"“The taste of this one didn't blow me away like it did other reviewers, but it wasn't bad by any means--just not the main event. After a bowl of this in the vaporizer, I was feeling really good and my back pain was significantly reduced. Note how many reviewers agree that this strain causes euphoria; there's a reason! I was dancing on sunshine for at least an hour or two. I was then able to sit down and get some compu...”"
AngryRedDragon,https://www.leafly.com/indica/ace-of-spades/reviews/1416614,"“If this is the Ace of Spades from the growers: The Happy Crowd.

Lots of stems and water leaves (The little leaves that fall off right before it's time to harvest) Which means this plant was harvested too early, not cured properly either. It was very earthy, which can be a good thing sometimes, but it was not so in this case. 

I have Rheumatoid Arthritis, The pain in my body changes drastically in location and all t...”"
