Julius Caesar
=============
daisydobey,https://www.leafly.com/hybrid/julius-caesar/reviews/1384050,"“Every nug is packed with thc that you can see glistening, and the nugs are all purple and green color, very eye pleasing as well as it smells good. The smoke does expand in the lungs, it comes out thick, the smoke is very smooth and not harsh on the troat at all,The high comes on very fast, it is very strong! do not plan to smoke this before work, you will not be able to function that way, it makes you very spaced ou...”"
noisyturtle,https://www.leafly.com/hybrid/julius-caesar/reviews/1282942,"“Good genetics in this strain makes it nice for relaxing. It's got a sour-sweet diesel scent, and tastes sweet with mellow smoke. Great for pain relief and mood but will definitely slow you down. Perfect for some Saturday afternoon video games.”"
BurninateDabs,https://www.leafly.com/hybrid/julius-caesar/reviews/1588197,"“This strain has every thing going for it; the potency, the aroma, and the uniqueness.

I picked up a half gram of shatter from Nature's Medicines in Phoenix, best $15 I have ever spent. However it's that kind of shatter where it's brittle & hard to stick to the dab tool. You can't even squeeze it into a little ball it just breaks down into almost chunks of sugar. Despite that down side this stuff is so potent I only ...”"
HIM916,https://www.leafly.com/hybrid/julius-caesar/reviews/1585386,"“Grabbed a half oz of this strain from Florin Wellness Center in South Sacramento, Ca. FWC has it labeled as a Sativa, so I tried it. I smoked one joint and started doing some research on ol’ JC. I found that it’s lineage is STACKED with indica relatives. No wonder I felt kind lethargic after about 10 minutes of head high. I’ve believe that the JC I received is more like a 70/30 indica-dom hybrid. It’s not what I expe...”"
smokingnthegraveyard,https://www.leafly.com/hybrid/julius-caesar/reviews/1353116,"“I enjoyed it. Nice body/ head high. Uplifting and mellow.”"
blazinboomdraw,https://www.leafly.com/hybrid/julius-caesar/reviews/1302147,"“great strain to grow”"
Indica3,https://www.leafly.com/hybrid/julius-caesar/reviews/1511512,"“Another $8 dollar strain that I got my moneys worth and then some. It was full body relaxation and so much so I may have taken a few extra days off of work just to recharge my batteries and gain literally 15lbs in 4 days. It is a good one up there with GG and Yoda OG. My spine and from my head to my toes were completely numb and pain free while my appetite was somewhat insatiable it was a great strain and highly reco...”"
Floyd999,https://www.leafly.com/hybrid/julius-caesar/reviews/1061911,"“This strain was very strong. Felt the high right away feeling a bit anxius and paranoid but that only lasted a few minutes. After that it was magical. Feeling a total mind trip very happy, free and idealistic. Awesome smell and taste. Totally recommended”"
hippylocs,https://www.leafly.com/hybrid/julius-caesar/reviews/1313654,"“actually blowing as I type. one of the smoothest inhales. I have this real heady thing going on. really digging it 👍”"
skinnyhb,https://www.leafly.com/hybrid/julius-caesar/reviews/1294014,"“wow what a surprise. usually the reviews are a little hype for me, and the product falls short of expectations, but not here. spot on reviews for overall feelings, this is great with Netflix or people and conversation”"
Ienjoymarijuana,https://www.leafly.com/hybrid/julius-caesar/reviews/1256578,"“Great strain, in my opinion it is a very relaxing but heady high, feeling happy, a bit spacey. Good for enjoying your favorite movie and or shows.”"
Jayfeather,https://www.leafly.com/hybrid/julius-caesar/reviews/1333694,"“One of my all time favorite strains. It hits you extreamly fast. By the time I got back to my room from my smoke session, I was already gone. The smell is rather enjoyable for someone who likes the outdoors. Overall a really enjoyable and relaxing mind high.”"
